underlying_symbol,underlying_price,flags,option_symbol,type,expiration,data_date,strike,last,bid,ask,mid,volume,open_interest,t1_open_interest,iv_mean,iv_bid,iv_ask,delta,gamma,theta,vega,aka,my_implied_vol,my_delta,my_vega,my_theta,variation,dly_opt_pnl,ttd_opt_pnl,dly_dh_pnl,ttd_dh_pnl,dly_opt_mid_pnl,ttd_opt_mid_pnl,dly_tot_pnl,dly_tot_mid_pnl,ttd_tot_pnl,ttd_tot_mid_pnl
SPY,263.7799987792969,*,SPY180406C00272000,call,2018-04-06,2018-04-04,272,0.029999999329447746,0.029999999329447746,0.03999999910593033,0.03499999921768904,7206,18696,21877,0.2531999945640564,0.2476000040769577,0.258899986743927,0.02319999970495701,0.01360000018030405,-30.42169952392578,0.8740000128746033,"SPY180406C00272000",0.17238051092855725,0.023210500216575336,0.012903293822441396,-0.0556069095443436,0.1,-0.019999999552965164,0.21000000089406967,0.02878690130226184,-0.4780284222954625,-0.019999999552965164,0.2300000013783574,0.008786901749296677,0.008786901749296677,-0.2680284214013928,-0.24802842091710509
SPY,265.5899963378906,*,SPY180406C00272000,call,2018-04-06,2018-04-05,272,0.029999999329447746,0.019999999552965164,0.029999999329447746,0.024999999441206455,9255,21877,0,0.38839998841285706,0.37630000710487366,0.40049999952316284,0.0215000007301569,0.016499999910593033,-87.88310241699219,0.41269999742507935,"SPY180406C00272000",0.18331229935932705,0.02201473583489899,0.008790748104781391,-0.08057261240880617,0.1,0.009999999776482582,0.22000000067055225,0.042010948725741064,-0.4360174735697215,0.009999999776482582,0.24000000115484,0.052010948502223646,0.052010948502223646,-0.21601747289916923,-0.1960174724148815
SPY,259.70001220703125,*,SPY180406C00272000,call,2018-04-06,2018-04-06,272,0.009999999776482582,0,0,0,375,0,0,0.30000001192092896,0,0,0,0,0,0,"SPY180406C00272000",0,0,0,0,0.1,0.029999999329447746,0.25,-0.12966644471261626,-0.5656839182823378,0.024999999441206455,0.26500000059604645,-0.09966644538316852,-0.10466644527140981,-0.31568391828233777,-0.3006839176862913
SPY,259.70001220703125,*,SPY180413C00268000,call,2018-04-13,2018-04-06,268,0.30000001192092896,0.30000001192092896,0.3199999928474426,0.3100000023841858,7398,9529,11213,0.1860000044107437,0.18440000712871552,0.1876000016927719,0.10450000315904617,0.02850000001490116,-33.80860137939453,6.198800086975098,"SPY180413C00268000",0.16973039867383397,0.10526939771274885,0.06672355288527144,-0.11325015232151767,0.1,-0.019999980926513672,-0.019999980926513672,0,0,0,0,-0.019999980926513672,0,-0.019999980926513672,0
SPY,260.8299865722656,*,SPY180413C00268000,call,2018-04-13,2018-04-09,268,0.3499999940395355,0.3799999952316284,0.38999998569488525,0.38499999046325684,10585,11213,11355,0.24529999494552612,0.2443999946117401,0.24629999697208405,0.12780000269412994,0.03420000150799751,-70.72039794921875,5.212299823760986,"SPY180413C00268000",0.18659116938396272,0.1272773756774671,0.06850723592744318,-0.15978556578705805,0.1,-0.06999999284744263,-0.0899999737739563,0.11895172085906834,0.11895172085906834,-0.07499998807907104,-0.07499998807907104,0.048951728011625714,0.043951732779997296,0.028951747085112042,0.043951732779997296
SPY,265.0899963378906,*,SPY180413C00268000,call,2018-04-13,2018-04-10,268,0.8199999928474426,0.8100000023841858,0.8399999737739563,0.824999988079071,14436,11355,12293,0.22750000655651093,0.22540000081062317,0.2295999974012375,0.27979999780654907,0.0697999969124794,-128.50729370117188,7.132199764251709,"SPY180413C00268000",0.17060100961199962,0.2744830561671836,0.09638109586303434,-0.2740452043624097,0.1,-0.44999998807907104,-0.5399999618530273,0.5422028633291317,0.6611545841882001,-0.4399999976158142,-0.5149999856948853,0.09220287525006066,0.10220286571331749,0.12115462233517271,0.1461545984933148
SPY,263.7099914550781,*,SPY180413C00268000,call,2018-04-13,2018-04-11,268,0.25,0.25,0.25999999046325684,0.2549999952316284,18968,12293,16248,0.23849999904632568,0.2370000034570694,0.23989999294281006,0.13420000672340393,0.05689999833703041,-113.27729797363281,3.446500062942505,"SPY180413C00268000",0.16073407536953713,0.13459113531475825,0.050912734435138905,-0.20458528234917114,0.1,0.5799999833106995,0.04000002145767212,-0.37878795776001106,0.282366626428189,0.5699999928474426,0.05500000715255737,0.2012120255506884,0.19121203508743156,0.3223666478858611,0.33736663358074637
SPY,265.9002990722656,*,SPY180413C00268000,call,2018-04-13,2018-04-12,268,0.3100000023841858,0.30000001192092896,0.3100000023841858,0.3050000071525574,33614,16248,19963,0.3203999996185303,0.3181999921798706,0.32249999046325684,0.2102999985218048,0.1120000034570694,-407.7702941894531,2.3176000118255615,"SPY180413C00268000",0.15559478555605247,0.2083164540134787,0.048038986208325175,-0.3737307878707258,0.1,-0.050000011920928955,-0.009999990463256836,0.29479598888582853,0.5771626153140175,-0.050000011920928955,0.004999995231628418,0.24479597696489958,0.24479597696489958,0.5671626248507606,0.5821626105456459
SPY,265.1099853515625,*,SPY180413C00268000,call,2018-04-13,2018-04-13,268,0.009999999776482582,0,0,0,42087,19963,0,0.30000001192092896,0,0,0,0,0,0,"SPY180413C00268000",0,0,0,0,0.1,0.3100000023841858,0.30000001192092896,-0.1646353518550738,0.4125272634589437,0.3050000071525574,0.3100000023841858,0.145364650529112,0.14036465529748357,0.7125272753798726,0.7225272658431294
SPY,265.1099853515625,*,SPY180420C00271500,call,2018-04-20,2018-04-13,271.5,0.25999999046325684,0.2199999988079071,0.23000000417232513,0.22500000149011612,2134,10095,11531,0.13840000331401825,0.13770000636577606,0.13920000195503235,0.10090000182390213,0.0364999994635582,-25.176000595092773,6.167900085449219,"SPY180420C00271500",0.12827623041271058,0.09992591861182526,0.06553321795258935,-0.08406354165772732,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,267.3699951171875,*,SPY180420C00271500,call,2018-04-20,2018-04-16,271.5,0.27000001072883606,0.27000001072883606,0.2800000011920929,0.2750000059604645,3484,11531,13725,0.1476999968290329,0.1467999964952469,0.1485999971628189,0.14350000023841858,0.05999999865889549,-47.588401794433594,5.782199859619141,"SPY180420C00271500",0.10874492110692076,0.14653627108448863,0.07738679040518913,-0.10519275521662627,0.1,-0.04999999701976776,-0.06000000238418579,0.22583355190177404,0.22583355190177404,-0.05000000447034836,-0.05000000447034836,0.17583355488200628,0.17583354743142568,0.16583354951758825,0.17583354743142568
SPY,270.1300048828125,*,SPY180420C00271500,call,2018-04-20,2018-04-17,271.5,0.7400000095367432,0.7099999785423279,0.7200000286102295,0.7150000035762787,8658,13725,13081,0.14810000360012054,0.14749999344348907,0.14869999885559082,0.3411000072956085,0.11469999700784683,-93.77210235595703,7.923299789428711,"SPY180420C00271500",0.10606292327742148,0.34421978116291274,0.10853830415755683,-0.19186483044207314,0.1,-0.4400000274181366,-0.5000000298023224,0.4044415392114609,0.630275091113235,-0.4399999976158142,-0.49000000208616257,-0.035558488206675676,-0.03555845840435329,0.1302750613109126,0.14027508902707242
SPY,270.3699951171875,*,SPY180420C00271500,call,2018-04-20,2018-04-18,271.5,0.550000011920929,0.5600000023841858,0.5699999928474426,0.5649999976158142,26236,13081,24107,0.15760000050067902,0.15680000185966492,0.15839999914169312,0.33550000190734863,0.14149999618530273,-130.46319580078125,5.956900119781494,"SPY180420C00271500",0.10381655098948737,0.3409233526397923,0.0883765135084094,-0.2293736205229726,0.1,0.15000003576278687,-0.3499999940395355,0.08260938595779864,0.7128844770710336,0.15000000596046448,-0.3399999961256981,0.23260942172058552,0.23260939191826313,0.3628844830314981,0.37288448094533555
SPY,268.8699951171875,*,SPY180420C00271500,call,2018-04-20,2018-04-19,271.5,0.07999999821186066,0.07999999821186066,0.09000000357627869,0.08500000089406967,16456,24107,0,0.24269999563694,0.23849999904632568,0.2468000054359436,0.093299999833107,0.08460000157356262,-180.58700561523438,1.3549000024795532,"SPY180420C00271500",0.12026475752098405,0.09028110423145053,0.02755613550698213,-0.16570159774812918,0.1,0.47999998927116394,0.12999999523162842,-0.5113850289596884,0.20149944811134518,0.47999999672174454,0.14000000059604645,-0.03138503968852446,-0.031385032237943866,0.3314994433429736,0.34149944870739163
SPY,266.6600036621094,*,SPY180420C00271500,call,2018-04-20,2018-04-20,271.5,0.009999999776482582,0,0,0,1786,0,0,0.30000001192092896,0,0,0,0,0,0,"SPY180420C00271500",0,0,0,0,0.1,0.09000000357627869,0.2199999988079071,-0.19952046890652322,0.0019789792048219706,0.08500000089406967,0.22500000149011612,-0.10952046533024454,-0.11452046801245355,0.2219789780127291,0.2269789806949381
SPY,266.6600036621094,*,SPY180427C00272500,call,2018-04-27,2018-04-20,272.5,0.2199999988079071,0.20999999344348907,0.2199999988079071,0.2149999961256981,3343,8233,8949,0.12729999423027039,0.1265999972820282,0.12809999287128448,0.10369999706745148,0.040300000458955765,-23.809099197387695,6.327700138092041,"SPY180427C00272500",0.11727786605828971,0.10309245110703358,0.06744165300610613,-0.07909413147999769,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,266.57000732421875,*,SPY180427C00272500,call,2018-04-27,2018-04-23,272.5,0.10999999940395355,0.11999999731779099,0.14000000059604645,0.12999999895691872,646,8949,8841,0.15649999678134918,0.15369999408721924,0.15929999947547913,0.07349999994039536,0.03500000014901161,-30.843299865722656,3.5501999855041504,"SPY180427C00272500",0.11318851657285517,0.07642631393380306,0.0483011484573655,-0.06833919178318065,0.1,0.07999999821186066,0.06999999284744263,-0.00927794306380133,-0.00927794306380133,0.08499999716877937,0.08499999716877937,0.07072205514805932,0.07572205410497804,0.0607220497836413,0.07572205410497804
SPY,263.0400085449219,*,SPY180427C00272500,call,2018-04-27,2018-04-24,272.5,0.019999999552965164,0.009999999776482582,0.019999999552965164,0.014999999664723873,1950,8841,0,0.1907999962568283,0.18209999799728394,0.19949999451637268,0.010700000450015068,0.0071000000461936,-8.965700149536133,0.5967000126838684,"SPY180427C00272500",0.13649480593010452,0.011204226637707149,0.008455932715474722,-0.019236514915945736,0.1,0.12000000104308128,0.1899999938905239,-0.2697847948924845,-0.27906273795628583,0.11499999929219484,0.19999999646097422,-0.14978479384940324,-0.15478479560028968,-0.08906274406576192,-0.07906274149531162
SPY,263.6300048828125,*,SPY180427C00272500,call,2018-04-27,2018-04-25,272.5,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,118,0,0,0.20350000262260437,0,0.22759999334812164,0.003700000001117587,0.0034000000450760126,-4.929500102996826,0.1762000024318695,"SPY180427C00272500",0.13686269846211271,0.0049368468115319475,0.0033629979515263277,-0.011506724364211261,0.1,0.009999999776482582,0.1999999936670065,0.006610452685143808,-0.27245228527114207,0.009999999776482582,0.2099999962374568,0.01661045246162639,0.01661045246162639,-0.07245229160413558,-0.06245228903368527
SPY,266.239990234375,*,SPY180427C00272500,call,2018-04-27,2018-04-26,272.5,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,15,0,0,0.30320000648498535,0,0.33500000834465027,0.00570000009611249,0.0066999997943639755,-21.760499954223633,0.13089999556541443,"SPY180427C00272500",0.13132802911266342,0.006945254248440669,0.003254962373645242,-0.021373389668335314,0.1,0,0.1999999936670065,0.012885097861006417,-0.2595671874101356,0,0.2099999962374568,0.012885097861006417,0.012885097861006417,-0.05956719374312913,-0.049567191172678826
SPY,266.5799865722656,*,SPY180427C00272500,call,2018-04-27,2018-04-27,272.5,0.009999999776482582,0,0,0,0,0,0,0.30000001192092896,0,0,0,0,0,0,"SPY180427C00272500",0,0,0,0,0.1,0.009999999776482582,0.20999999344348907,0.0023613610101891323,-0.2572058263999465,0.004999999888241291,0.2149999961256981,0.012361360786671714,0.007361360898430423,-0.047205832956457416,-0.0422058302742484
SPY,266.5799865722656,*,SPY180504C00272000,call,2018-05-04,2018-04-27,272,0.17000000178813934,0.17000000178813934,0.18000000715255737,0.17500000447034836,7456,38419,39589,0.11349999904632568,0.11259999871253967,0.11429999768733978,0.09449999779462814,0.0421999990940094,-19.88290023803711,5.912600040435791,"SPY180504C00272000",0.10238889267730066,0.09715770375057342,0.0646076917800352,-0.06615110019794143,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,264.5299987792969,*,SPY180504C00272000,call,2018-05-04,2018-04-30,272,0.05000000074505806,0.03999999910593033,0.05000000074505806,0.044999999925494194,2011,39589,39280,0.1535000056028366,0.15060000121593475,0.15639999508857727,0.029999999329447746,0.01759999990463257,-14.606900215148926,1.7217999696731567,"SPY180504C00272000",0.11819709193123495,0.02970274286145902,0.022482711124291514,-0.03321738842026603,0.1,0.1300000064074993,0.12000000104308128,-0.19917210668154964,-0.19917210668154964,0.13000000454485416,0.13000000454485416,-0.06917210027405032,-0.06917210213669547,-0.07917210563846835,-0.06917210213669547
SPY,264.9599914550781,*,SPY180504C00272000,call,2018-05-04,2018-05-01,272,0.019999999552965164,0.009999999776482582,0.019999999552965164,0.014999999664723873,960,39280,0,0.1468999981880188,0.13989999890327454,0.15389999747276306,0.013399999588727951,0.011099999770522118,-8.454999923706055,0.728600025177002,"SPY180504C00272000",0.105708806043189,0.014003706810534533,0.010327698193510605,-0.01819547742017343,0.1,0.030000001192092896,0.15000000223517418,0.012771961881041186,-0.18640014480050845,0.03000000026077032,0.16000000480562449,0.04277196307313408,0.042771962141811504,-0.036400142565334276,-0.02640013999488397
SPY,263.1700134277344,*,SPY180504C00272000,call,2018-05-04,2018-05-02,272,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,1251,0,0,0.1444000005722046,0,0.22699999809265137,9.999999747378752e-5,9.999999747378752e-5,-0.10440000146627426,0.0052999998442828655,"SPY180504C00272000",0.14690874470951437,0.004643141100422132,0.0031699276365950864,-0.011642252247804546,0.1,0.009999999776482582,0.16000000201165676,-0.02506632749222084,-0.2114664722927293,0.009999999776482582,0.17000000458210707,-0.015066327715738258,-0.015066327715738258,-0.05146647028107254,-0.041466467710622235
SPY,262.5899963378906,*,SPY180504C00272000,call,2018-05-04,2018-05-03,272,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,3,0,0,0.3393000066280365,0,0.48190000653266907,3.000000142492354e-4,3.9999998989515007e-4,-1.6612000465393066,0.008899999782443047,"SPY180504C00272000",0.2073545185031113,0.004656679566320487,0.0022474877273706627,-0.02330133677752978,0.1,0,0.16000000201165676,-0.002693101188800752,-0.21415957348153003,0,0.17000000458210707,-0.002693101188800752,-0.002693101188800752,-0.05415957146987327,-0.04415956889942296
SPY,265.9200134277344,*,SPY180504C00272000,call,2018-05-04,2018-05-04,272,0.009999999776482582,0,0,0,0,0,0,0.30000001192092896,0,0,0,0,0,0,"SPY180504C00272000",0,0,0,0,0.1,0.009999999776482582,0.17000000178813934,0.015506822537773406,-0.19865275094375665,0.004999999888241291,0.17500000447034836,0.025506822314255988,0.020506822426014697,-0.028652749155617302,-0.023652746473408287
SPY,265.9200134277344,*,SPY180511C00271000,call,2018-05-11,2018-05-04,271,0.20000000298023224,0.1899999976158142,0.20000000298023224,0.19500000029802322,4085,6730,7856,0.11150000244379044,0.11069999635219574,0.11230000108480453,0.10499999672174454,0.04659999907016754,-21.121999740600586,6.371300220489502,"SPY180511C00271000",0.10371227054390887,0.10542526955773818,0.06834683552382069,-0.07088405496666533,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,266.9200134277344,*,SPY180511C00271000,call,2018-05-11,2018-05-07,271,0.2199999988079071,0.20999999344348907,0.2199999988079071,0.2149999961256981,3725,7856,8472,0.13600000739097595,0.13500000536441803,0.13689999282360077,0.12630000710487366,0.05979999899864197,-40.160301208496094,5.288000106811523,"SPY180511C00271000",0.10269815944264091,0.12590008320925905,0.06959148758171983,-0.08933647109397534,0.1,-0.019999995827674866,-0.030000001192092896,0.10542526955773818,0.10542526955773818,-0.019999995827674866,-0.019999995827674866,0.08542527373006331,0.08542527373006331,0.07542526836564528,0.08542527373006331
SPY,266.8900146484375,*,SPY180511C00271000,call,2018-05-11,2018-05-08,271,0.10000000149011612,0.10000000149011612,0.10999999940395355,0.10500000044703484,6491,8472,14085,0.1347000002861023,0.1331000030040741,0.1362999975681305,0.08079999685287476,0.05209999904036522,-34.18090057373047,3.196500062942505,"SPY180511C00271000",0.10020164253514659,0.079801694291884,0.04320389776334872,-0.07215169199680148,0.1,0.10999999940395355,0.07999999821186066,-0.0037768488096527604,0.10164842074808542,0.10999999567866325,0.08999999985098839,0.10622315059430079,0.10622314686901049,0.18164841895994607,0.1916484205990738
SPY,269.4700012207031,*,SPY180511C00271000,call,2018-05-11,2018-05-09,271,0.3799999952316284,0.36000001430511475,0.3700000047683716,0.36500000953674316,14249,14085,18941,0.1429000049829483,0.14190000295639038,0.14380000531673431,0.260699987411499,0.1395999938249588,-105.10649871826172,5.28980016708374,"SPY180511C00271000",0.09331393890972696,0.2679937746368052,0.07911729364317849,-0.18456865764306216,0.1,-0.26000000536441803,-0.18000000715255737,0.2058872997171071,0.3075357204651925,-0.26000000908970833,-0.17000000923871994,-0.05411270564731094,-0.054112709372601236,0.12753571331263513,0.13753571122647257
SPY,272,*,SPY180511C00271000,call,2018-05-11,2018-05-10,271,1.2599999904632568,1.2400000095367432,1.2799999713897705,1.2599999904632568,57803,18941,17906,0.17309999465942383,0.18690000474452972,0.20160000026226044,0.7613999843597412,0.21780000627040863,-246.2322998046875,2.547100067138672,"SPY180511C00271000",0.10809501168333153,0.6844044355287031,0.060890185210336886,-0.3290962640855793,0.1,-0.9099999666213989,-1.0899999737739563,0.6780239226902789,0.9855596431554714,-0.8949999809265137,-1.0649999901652336,-0.23197604393112004,-0.21697605823623478,-0.1044403306184849,-0.07944034700976221
SPY,272.6400146484375,*,SPY180511C00271000,call,2018-05-11,2018-05-11,271,1.600000023841858,1.6400146484375,1.6400146484375,1.6400146484375,8170,17906,0,0.30000001192092896,0,0,1,0,0,0,"SPY180511C00271000",0,1,0,0,0.1,-0.3600146770477295,-1.4500146508216858,0.4380288641939686,1.42358850734944,-0.38001465797424316,-1.4450146481394768,0.07801418714623909,0.05801420621972542,-0.0264261434722457,-0.021426140790036685
SPY,272.6400146484375,*,SPY180518C00277500,call,2018-05-18,2018-05-11,277.5,0.12999999523162842,0.14000000059604645,0.15000000596046448,0.14500000327825546,903,8091,8618,0.09730000048875809,0.09650000184774399,0.0982000008225441,0.09009999781847,0.04650000110268593,-16.933500289916992,5.835100173950195,"SPY180518C00277500",0.09087138387129509,0.09005102418010491,0.06241719888991247,-0.0567193724049621,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,272.95001220703125,*,SPY180518C00277500,call,2018-05-18,2018-05-14,277.5,0.07999999821186066,0.07000000029802322,0.07999999821186066,0.07499999925494194,1378,8618,8646,0.10890000313520432,0.10849999636411667,0.11159999668598175,0.05909999832510948,0.0414000004529953,-18.672800064086914,3.0685999393463135,"SPY180518C00277500",0.08585396566178412,0.05930693905472517,0.040576799839195356,-0.043545989750742066,0.1,0.07000000774860382,0.06000000238418579,0.02791559764469927,0.02791559764469927,0.07000000402331352,0.07000000402331352,0.09791560539330309,0.09791560166801279,0.08791560002888506,0.09791560166801279
SPY,271.0299987792969,*,SPY180518C00277500,call,2018-05-18,2018-05-15,277.5,0.029999999329447746,0.019999999552965164,0.029999999329447746,0.024999999441206455,728,8646,8765,0.1445000022649765,0.14010000228881836,0.14890000224113464,0.0215000007301569,0.016499999910593033,-12.757100105285645,1.1167000532150269,"SPY180518C00277500",0.10522332827311084,0.021748067593886755,0.015376030036902664,-0.0269652842685037,0.1,0.04999999888241291,0.1100000012665987,-0.11387011934289655,-0.08595452169819728,0.049999999813735485,0.12000000383704901,-0.06387012046048364,-0.06387011952916107,0.024045479568401418,0.034045482138851724
SPY,272.1499938964844,*,SPY180518C00277500,call,2018-05-18,2018-05-16,277.5,0.019999999552965164,0.009999999776482582,0.019999999552965164,0.014999999664723873,1035,8765,0,0.15039999783039093,0.14339999854564667,0.1574999988079071,0.016699999570846558,0.01679999940097332,-14.15470027923584,0.6823999881744385,"SPY180518C00277500",0.10025998274161552,0.01716036520472286,0.010309441235297416,-0.025840610008165458,0.1,0.009999999776482582,0.12000000104308128,0.024357729513416866,-0.06159679218478041,0.009999999776482582,0.1300000036135316,0.03435772928989945,0.03435772928989945,0.05840320885830087,0.06840321142875118
SPY,272.010009765625,*,SPY180518C00277500,call,2018-05-18,2018-05-17,277.5,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,84,0,0,0.20110000669956207,0,0.2930000126361847,5.000000237487257e-4,0.0010999999940395355,-1.6603000164031982,0.01510000042617321,"SPY180518C00277500",0.1296756483032302,0.0069107646680304224,0.0033009481465367295,-0.021402629545874824,0.1,0.009999999776482582,0.13000000081956387,-0.0024021788084125904,-0.063998970993193,0.009999999776482582,0.14000000339001417,0.007597820968069992,0.007597820968069992,0.06600102982637086,0.07600103239682117
SPY,271.3399963378906,*,SPY180518C00277500,call,2018-05-18,2018-05-18,277.5,0.009999999776482582,0,0,0,0,0,0,0.30000001192092896,0,0,0,0,0,0,"SPY180518C00277500",0,0,0,0,0.1,0.009999999776482582,0.14000000059604645,-0.004630305123492674,-0.06862927611668568,0.004999999888241291,0.14500000327825546,0.005369694652989908,3.6969476474861714e-4,0.07137072447936077,0.07637072716156978
SPY,271.3399963378906,*,SPY180525C00276000,call,2018-05-25,2018-05-18,276,0.12999999523162842,0.12999999523162842,0.14000000059604645,0.13499999791383743,7771,5129,9574,0.09300000220537186,0.09220000356435776,0.09390000253915787,0.08839999884366989,0.04820000007748604,-15.909199714660645,5.72760009765625,"SPY180525C00276000",0.08676827233638516,0.08850153569123498,0.06132404231010256,-0.053209812039309856,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
SPY,273.3599853515625,*,SPY180525C00276000,call,2018-05-25,2018-05-21,276,0.27000001072883606,0.27000001072883606,0.2800000011920929,0.2750000059604645,15077,9574,15091,0.10760000348091125,0.10689999908208847,0.10840000212192535,0.1817999929189682,0.09390000253915787,-41.787601470947266,6.896500110626221,"SPY180525C00276000",0.08181973177995416,0.18051986458548575,0.09054752527428721,-0.09260717789100997,0.1,-0.14000000059604645,-0.15000000596046448,0.17877212978938398,0.17877212978938398,-0.14000000804662704,-0.14000000804662704,0.03877212919333753,0.03877212174275693,0.0287721238289195,0.03877212174275693
SPY,272.5799865722656,*,SPY180525C00276000,call,2018-05-25,2018-05-22,276,0.10000000149011612,0.09000000357627869,0.10000000149011612,0.0950000025331974,7893,15091,17585,0.1120000034570694,0.11050000041723251,0.11349999904632568,0.0851999968290329,0.06379999965429306,-30.293500900268555,3.396199941635132,"SPY180525C00276000",0.0811870294987898,0.08592202568897289,0.046670163590465566,-0.06315019913554124,0.1,0.17999999970197678,0.0299999937415123,-0.14080527401551607,0.03796685577386791,0.18000000342726707,0.03999999538064003,0.03919472568646071,0.039194729411751006,0.0679668495153802,0.07796685115450794
SPY,273.3699951171875,*,SPY180525C00276000,call,2018-05-25,2018-05-23,276,0.07000000029802322,0.05999999865889549,0.07000000029802322,0.06499999947845936,3825,17585,17897,0.10209999978542328,0.1088000014424324,0.11289999634027481,0.06239999830722809,0.07280000299215317,-28.775699615478516,2.0304999351501465,"SPY180525C00276000",0.0768166527913007,0.07737402885466382,0.035294907101494535,-0.06778091560291799,0.1,0.030000001192092896,0.059999994933605194,0.06787913449128544,0.10584599026515334,0.030000003054738045,0.06999999843537807,0.09787913568337833,0.09787913754602348,0.16584598519875854,0.17584598870053142
SPY,272.8399963378906,*,SPY180525C00276000,call,2018-05-25,2018-05-24,276,0.019999999552965164,0.009999999776482582,0.019999999552965164,0.014999999664723873,2889,17897,18571,0.15880000591278076,0.18209999799728394,0.20309999585151672,0.00839999970048666,0.017400000244379044,-16.390600204467773,0.18790000677108765,"SPY180525C00276000",0.09261824465529017,0.02499210458408807,0.010043121617895568,-0.04650881475545426,0.1,0.05000000074505806,0.10999999567866325,-0.04100814084225301,0.06483784942290033,0.049999999813735485,0.11999999824911356,0.00899185990280505,0.008991858971482476,0.17483784510156358,0.1848378476720139
SPY,272.2099914550781,*,SPY180525C00276000,call,2018-05-25,2018-05-25,276,0,0,0,0,343,18571,0,0.30000001192092896,0,0,0,0,0,0,"SPY180525C00276000",0,0,0,0,0.1,0.019999999552965164,0.12999999523162842,-0.01574514791973615,0.049092701503164186,0.014999999664723873,0.13499999791383743,0.004254851633229015,-7.451482550122762e-4,0.1790926967347926,0.18409269941700163
SPY,272.2099914550781,*,SPY180601C00276000,call,2018-06-01,2018-05-25,276,0.1599999964237213,0.15000000596046448,0.1599999964237213,0.1550000011920929,6327,15791,0,0.08250000327825546,0.08169999718666077,0.08320000022649765,0.10949999839067459,0.0632999986410141,-16.667499542236328,6.718400001525879,"SPY180601C00276000",0.08900162579552537,0.1063494572883294,0.0629262172524298,-0.07000669550785861,0.1,-0.009999990463256836,-0.009999990463256836,0,0,0,0,-0.009999990463256836,0,-0.009999990463256836,0
SPY,269.1199951171875,*,SPY180601C00276000,call,2018-06-01,2018-05-29,276,0.03999999910593033,0.03999999910593033,0.05000000074505806,0.044999999925494194,2090,17180,17268,0.16859999299049377,0.16539999842643738,0.17180000245571136,0.03180000185966492,0.019700000062584877,-20.469100952148438,1.5370999574661255,"SPY180601C00276000",0.12119097437336229,0.03240654503300788,0.02131203150560114,-0.043047097733993296,0.1,0.10999999567866325,0.10000000521540642,-0.32861943355759327,-0.32861943355759327,0.1100000012665987,0.1100000012665987,-0.21861943787893,-0.21861943229099456,-0.22861942834218685,-0.21861943229099456
SPY,272.5899963378906,*,SPY180601C00276000,call,2018-06-01,2018-05-30,276,0.07999999821186066,0.07000000029802322,0.07999999821186066,0.07499999925494194,7343,17268,20345,0.1404000073671341,0.13819999992847443,0.14249999821186066,0.0731000006198883,0.05999999865889549,-44.27470016479492,2.2860000133514404,"SPY180601C00276000",0.09604118649866943,0.07251521793827409,0.033499227182106614,-0.08043263813394995,0.1,-0.029999997466802597,0.07000000774860382,0.11245075082330815,-0.21616868273428513,-0.029999999329447746,0.08000000193715096,0.08245075335650555,0.0824507514938604,-0.1461686749856813,-0.13616868079713418
SPY,270.80999755859375,*,SPY180601C00276000,call,2018-06-01,2018-05-31,276,0.009999999776482582,0,0.009999999776482582,0.004999999888241291,8480,20345,20460,0.27059999108314514,0,0.28049999475479126,0.010300000198185444,0.012299999594688416,-33.19499969482422,0.22370000183582306,"SPY180601C00276000",0.12051499450890862,0.007416309046239744,0.003499732403136834,-0.021088511567334253,0.1,0.06999999843537807,0.1400000061839819,-0.12907699941057474,-0.34524568214485984,0.06999999936670065,0.1500000013038516,-0.059077000975196664,-0.05907700004387409,-0.20524567596087795,-0.19524568084100824
SPY,273.6099853515625,*,SPY180601C00276000,call,2018-06-01,2018-06-01,276,0.009999999776482582,0,0,0,15075,20460,0,0.30000001192092896,0,0,0,0,0,0,"SPY180601C00276000",0,0,0,0,0.1,0.009999999776482582,0.15000000596046448,0.020765574798354995,-0.32448010734650484,0.004999999888241291,0.1550000011920929,0.030765574574837577,0.025765574686596286,-0.17448010138604036,-0.16948010615441195
SPY,273.6099853515625,*,SPY180608C00277500,call,2018-06-08,2018-06-01,277.5,0.1599999964237213,0.1599999964237213,0.17000000178813934,0.16499999910593033,1002,4973,5331,0.08510000258684158,0.0843999981880188,0.08579999953508377,0.11169999837875366,0.06199999898672104,-17.511499404907227,6.851500034332275,"SPY180608C00277500",0.08081748305804912,0.11026826922586852,0.07260414379496084,-0.0586768416109341,0.1,-0.01000000536441803,-0.01000000536441803,0,0,0,0,-0.01000000536441803,0,-0.01000000536441803,0
